129.6499 	EXP 	trial_text: autoDraw = True
130.8732 	DATA 	Keypress: right
130.8740 	EXP 	New trial (rep=0, index=24): OrderedDict([('stimOne', 'stimuli/lamp_light_02_a.png'), ('stimTwo', 'stimuli/lamp_light_02_b.png')])
130.9843 	EXP 	im_1: autoDraw = False
130.9843 	EXP 	im_2: autoDraw = False
130.9843 	EXP 	trial_text: autoDraw = False
130.9843 	EXP 	im_1: image = 'stimuli/lamp_light_02_a.png'
130.9843 	EXP 	im_2: image = 'stimuli/lamp_light_02_b.png'
130.9843 	EXP 	im_1: pos = array([-0.1,  0. ])
130.9843 	EXP 	im_2: pos = array([0.1, 0. ])
130.9843 	EXP 	im_1: autoDraw = True
130.9843 	EXP 	im_2: autoDraw = True
130.9843 	EXP 	trial_text: autoDraw = True
132.7532 	DATA 	Keypress: right
132.7540 	EXP 	New trial (rep=0, index=25): OrderedDict([('stimOne', 'stimuli/hdri_light_04_a.png'), ('stimTwo', 'stimuli/hdri_light_04_b.png')])
132.8859 	EXP 	im_1: autoDraw = False
132.8859 	EXP 	im_2: autoDraw = False
132.8859 	EXP 	trial_text: autoDraw = False
132.8859 	EXP 	im_1: image = 'stimuli/hdri_light_04_a.png'
132.8859 	EXP 	im_2: image = 'stimuli/hdri_light_04_b.png'
132.8859 	EXP 	im_1: pos = array([0.1, 0. ])
132.8859 	EXP 	im_2: pos = array([-0.1,  0. ])
132.8859 	EXP 	im_1: autoDraw = True
132.8859 	EXP 	im_2: autoDraw = True
132.8859 	EXP 	trial_text: autoDraw = True
137.1773 	DATA 	Keypress: right
137.1782 	EXP 	New trial (rep=0, index=26): OrderedDict([('stimOne', 'stimuli/lamp_light_06_a.png'), ('stimTwo', 'stimuli/lamp_light_06_b.png')])
137.2884 	EXP 	im_1: autoDraw = False
137.2884 	EXP 	im_2: autoDraw = False
137.2884 	EXP 	trial_text: autoDraw = False
137.2884 	EXP 	im_1: image = 'stimuli/lamp_light_06_a.png'
137.2884 	EXP 	im_2: image = 'stimuli/lamp_light_06_b.png'
137.2884 	EXP 	im_1: pos = array([0.1, 0. ])
137.2884 	EXP 	im_2: pos = array([-0.1,  0. ])
137.2884 	EXP 	im_1: autoDraw = True
137.2884 	EXP 	im_2: autoDraw = True
137.2884 	EXP 	trial_text: autoDraw = True
138.6093 	DATA 	Keypress: left
